Tipo;Sexo;Opinião;Modelo;Outra;Razão;Renda;Anos;Gasto;Minutos;ID
Pré-pago;Feminino;Sofrível;Siemens;Nenhuma;Tarifa menor;4167,0;7;80,2;88;4118
Pós-pago;Masculino;Mediana;Siemens;Escuridão;Tarifa menor;8757,0;4;53,0;87;4119
Pós-pago;Masculino;Sofrível;Gradiente;Nenhuma;Maior cobertura;3621,0;2;31,8;62;4120
Pré-pago;Masculino;Mediana;Ericsson;Mortinho;Maior cobertura;2247,0;4;46,6;68;4121
Pré-pago;Feminino;Sofrível;Motorola;Cumbuca;Maior cobertura;7695,0;5;59,0;68;4122
Pré-pago;Feminino;Sofrível;Samsung;Ferrocom;Qualidade do sinal;11427,0;6;68,0;81;4123
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;25215,0;7;80,8;90;4124
Pré-pago;Feminino;Mediana;Ericsson;Cumbuca;Maior cobertura;1675,0;6;73,6;65;4125
Pós-pago;Feminino;Mediana;Gradiente;Ferrocom;Maior cobertura;3966,0;6;71,2;89;4126
Pós-pago;Masculino;Excelente;Motorola;Cumbuca;Maior cobertura;2904,0;6;71,0;52;4127
Pós-pago;Masculino;Terrível;Motorola;Mortinho;Tarifa menor;8082,000000000001;6;68,4;100;4128
Pós-pago;Feminino;Mediana;Motorola;Escuridão;Qualidade do sinal;8619,0;6;67,8;89;4129
Pré-pago;Feminino;Sofrível;Samsung;Nenhuma;Maior cobertura;2196,0;4;45,4;62;4130
Pós-pago;Feminino;Mediana;Motorola;Ferrocom;Maior cobertura;5586,0;5;56,6;83;4131
Pré-pago;Feminino;Mediana;Siemens;Mortinho;Qualidade do sinal;4248,0;8;85,2;84;4132
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;1608,0;3;43,6;57;4133
Pré-pago;Feminino;Terrível;Motorola;Cumbuca;Maior cobertura;1929,0;3;38,8;63;4134
Pós-pago;Feminino;Sofrível;Samsung;Ferrocom;Qualidade do sinal;5484,0;7;78,4;73;4135
Pré-pago;Masculino;Confiável;Gradiente;Cumbuca;Maior cobertura;1004,9999999999999;4;51,0;54;4136
Pós-pago;Masculino;Confiável;Motorola;Escuridão;Maior cobertura;2601,0;5;61,2;76;4137
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;5739,0;4;54,6;102;4138
Pré-pago;Feminino;Sofrível;Motorola;Nenhuma;Maior cobertura;2118,0;5;60,8;72;4139
Pós-pago;Masculino;Mediana;Siemens;Nenhuma;Tarifa menor;5436,0;7;77,4;60;4140
Pré-pago;Masculino;Terrível;Samsung;Ferrocom;Qualidade do sinal;15900,0;7;81,0;71;4141
Pré-pago;Masculino;Terrível;Gradiente;Cumbuca;Maior cobertura;4815,0;3;38,6;75;4142
Pós-pago;Masculino;Mediana;Motorola;Nenhuma;Qualidade do sinal;4086,0000000000005;5;55,0;81;4143
Pré-pago;Masculino;Mediana;Ericsson;Cumbuca;Maior cobertura;4086,0000000000005;5;58,6;44;4144
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1731,0;5;59,4;58;4145
Pré-pago;Feminino;Confiável;Samsung;Cumbuca;Maior cobertura;1900,0;1;30,52;55;4146
Pré-pago;Feminino;Mediana;Gradiente;Cumbuca;Maior cobertura;2904,0;3;41,4;71;4147
Pré-pago;Masculino;Confiável;Samsung;Nenhuma;Maior cobertura;4815,0;7;75,4;51;4148
Pré-pago;Masculino;Sofrível;Gradiente;Escuridão;Maior cobertura;2934,0;5;56,0;90;4149
Pré-pago;Feminino;Mediana;Samsung;Mortinho;Maior cobertura;9327,0;7;76,8;66;4150
Pré-pago;Feminino;Mediana;Gradiente;Nenhuma;Maior cobertura;5637,0;6;70,8;73;4151
Pós-pago;Feminino;Sofrível;Motorola;Nenhuma;Qualidade do sinal;3195,0;4;45,6;99;4152
Pós-pago;Feminino;Terrível;Samsung;Cumbuca;Qualidade do sinal;6666,0;4;54,0;90;4153
Pós-pago;Feminino;Mediana;Siemens;Cumbuca;Maior cobertura;6273,0;8;87,4;81;4154
Pós-pago;Feminino;Sofrível;Siemens;Cumbuca;Maior cobertura;4419,0;9;97,6;59;4155
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;10380,0;4;47,4;80;4156
Pós-pago;Masculino;Sofrível;Ericsson;Nenhuma;Tarifa menor;10773,0;6;72,8;102;4157
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1150,0;2;30,52;56;4158
Pré-pago;Feminino;Sofrível;Motorola;Nenhuma;Tarifa menor;3369,0;6;70,4;96;4159
Pré-pago;Feminino;Confiável;Motorola;Cumbuca;Maior cobertura;2631,0;4;49,0;59;4160
Pré-pago;Feminino;Terrível;Siemens;Nenhuma;Qualidade do sinal;10071,0;5;62,6;80;4161
Pré-pago;Feminino;Excelente;Motorola;Cumbuca;Maior cobertura;1731,0;3;44,6;72;4162
Pós-pago;Feminino;Terrível;Siemens;Nenhuma;Tarifa menor;11262,0;8;87,2;90;4163
Pré-pago;Masculino;Sofrível;Motorola;Cumbuca;Qualidade do sinal;8898,0;7;77,0;95;4164
Pós-pago;Feminino;Mediana;Motorola;Nenhuma;Maior cobertura;5286,0;5;62,0;75;4165
Pré-pago;Feminino;Excelente;Ericsson;Nenhuma;Maior cobertura;3063,0;1;30,52;60;4166
Pós-pago;Masculino;Sofrível;Samsung;Nenhuma;Tarifa menor;9039,0;4;54,2;91;4167
Pré-pago;Feminino;Mediana;Gradiente;Nenhuma;Maior cobertura;1689,0;8;87,2;78;4168
Pré-pago;Masculino;Sofrível;Motorola;Nenhuma;Maior cobertura;5586,0;6;73,4;73;4169
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;8550,0;8;88,4;93;4170
Pós-pago;Masculino;Confiável;Ericsson;Escuridão;Maior cobertura;1347,0;6;65,0;70;4171
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;16004,999999999998;5;64,6;97;4172
Pré-pago;Masculino;Excelente;Ericsson;Nenhuma;Tarifa menor;10458,0;8;85,6;75;4173
Pré-pago;Masculino;Confiável;Ericsson;Cumbuca;Maior cobertura;3966,0;5;58,6;57;4174
Pós-pago;Feminino;Sofrível;Gradiente;Nenhuma;Qualidade do sinal;6900,0;6;70,8;92;4175
Pós-pago;Masculino;Mediana;Samsung;Nenhuma;Qualidade do sinal;8214,0;3;39,4;79;4176
Pré-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;3162,0;9;103,8;90;4177
Pré-pago;Masculino;Mediana;Gradiente;Mortinho;Qualidade do sinal;10071,0;6;67,6;87;4178
Pós-pago;Masculino;Terrível;Gradiente;Nenhuma;Tarifa menor;16425,0;7;81,6;92;4179
Pré-pago;Masculino;Mediana;Samsung;Escuridão;Maior cobertura;2271,0;1;30,52;69;4180
Pré-pago;Masculino;Sofrível;Siemens;Nenhuma;Qualidade do sinal;8415,0;8;91,2;80;4181
Pós-pago;Masculino;Mediana;Samsung;Nenhuma;Qualidade do sinal;14889,0;1;30,52;68;4182
Pré-pago;Masculino;Excelente;Samsung;Nenhuma;Qualidade do sinal;2811,0;5;60,2;69;4183
Pré-pago;Masculino;Excelente;Gradiente;Cumbuca;Maior cobertura;3657,0;4;50,8;79;4184
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;13542,0;6;65,8;95;4185
Pós-pago;Feminino;Terrível;Siemens;Nenhuma;Tarifa menor;8898,0;5;58,0;115;4186
Pré-pago;Masculino;Sofrível;Motorola;Escuridão;Maior cobertura;4461,0;5;56,6;67;4187
Pós-pago;Masculino;Sofrível;Siemens;Nenhuma;Tarifa menor;22923,0;6;69,4;90;4188
Pré-pago;Masculino;Mediana;Siemens;Ferrocom;Maior cobertura;5190,0;3;35,6;81;4189
Pré-pago;Feminino;Excelente;Motorola;Ferrocom;Maior cobertura;1492,0;5;58,0;60;4190
Pré-pago;Masculino;Sofrível;Gradiente;Nenhuma;Tarifa menor;15900,0;9;104,0;91;4191
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;12810,0;6;69,8;105;4192
Pré-pago;Feminino;Terrível;Siemens;Nenhuma;Tarifa menor;9843,0;5;63,8;85;4193
Pós-pago;Masculino;Sofrível;Samsung;Nenhuma;Qualidade do sinal;9327,0;7;84,8;74;4194
Pós-pago;Masculino;Terrível;Siemens;Cumbuca;Tarifa menor;8550,0;7;76,4;95;4195
Pós-pago;Masculino;Terrível;Samsung;Ferrocom;Qualidade do sinal;7260,0;4;50,0;80;4196
Pré-pago;Feminino;Mediana;Motorola;Cumbuca;Maior cobertura;1647,0;7;84,8;63;4197
Pré-pago;Feminino;Terrível;Gradiente;Cumbuca;Maior cobertura;3621,0;3;43,8;73;4198
Pré-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;17949,0;11;117,0;86;4199
Pré-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;3732,0;5;63,8;72;4200
Pré-pago;Masculino;Terrível;Gradiente;Mortinho;Qualidade do sinal;3063,0;7;75,8;87;4201
Pré-pago;Feminino;Confiável;Samsung;Ferrocom;Maior cobertura;1815,0;7;76,0;54;4202
Pré-pago;Masculino;Sofrível;Samsung;Nenhuma;Qualidade do sinal;8484,0;5;59,8;84;4203
Pós-pago;Masculino;Terrível;Motorola;Mortinho;Qualidade do sinal;4461,0;6;71,8;87;4204
Pós-pago;Feminino;Terrível;Samsung;Nenhuma;Qualidade do sinal;9039,0;1;30,52;79;4205
Pós-pago;Masculino;Terrível;Motorola;Ferrocom;Qualidade do sinal;12453,0;7;77,0;87;4206
Pós-pago;Feminino;Terrível;Motorola;Ferrocom;Maior cobertura;4503,0;3;44,2;73;4207
Pré-pago;Feminino;Mediana;Ericsson;Escuridão;Maior cobertura;1990,0;3;41,8;65;4208
Pós-pago;Masculino;Excelente;Siemens;Ferrocom;Qualidade do sinal;7506,0;5;60,2;61;4209
Pós-pago;Masculino;Confiável;Ericsson;Cumbuca;Maior cobertura;2601,0;2;34,8;72;4210
Pós-pago;Feminino;Sofrível;Motorola;Nenhuma;Qualidade do sinal;5688,0;4;54,2;80;4211
Pré-pago;Feminino;Confiável;Ericsson;Ferrocom;Maior cobertura;1119,0;6;70,0;49;4212
Pós-pago;Masculino;Terrível;Siemens;Mortinho;Tarifa menor;13728,0;7;80,6;80;4213
Pós-pago;Masculino;Excelente;Siemens;Nenhuma;Tarifa menor;13173,0;8;92,0;84;4214
Pós-pago;Feminino;Terrível;Siemens;Nenhuma;Tarifa menor;12630,0;5;64,6;96;4215
Pré-pago;Feminino;Terrível;Gradiente;Escuridão;Maior cobertura;1794,0;6;74,2;82;4216
Pré-pago;Masculino;Excelente;Motorola;Escuridão;Maior cobertura;1434,0;3;38,4;66;4217
Pré-pago;Masculino;Excelente;Gradiente;Mortinho;Maior cobertura;3300,0;6;66,8;57;4218
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;11934,0;5;57,4;100;4219
Pré-pago;Feminino;Sofrível;Ericsson;Cumbuca;Maior cobertura;1243,0;2;30,52;66;4220
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;13173,0;10;109,8;86;4221
Pré-pago;Feminino;Mediana;Ericsson;Cumbuca;Maior cobertura;1564,0;4;53,4;69;4222
Pós-pago;Masculino;Confiável;Samsung;Escuridão;Maior cobertura;3585,0;5;63,4;76;4223
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1507,0;4;53,0;46;4224
Pré-pago;Masculino;Mediana;Gradiente;Ferrocom;Qualidade do sinal;5895,0;5;57,4;78;4225
Pré-pago;Masculino;Terrível;Siemens;Ferrocom;Tarifa menor;4290,0;5;59,2;86;4226
Pré-pago;Masculino;Confiável;Samsung;Ferrocom;Maior cobertura;7260,0;3;42,6;65;4227
Pós-pago;Feminino;Terrível;Siemens;Nenhuma;Qualidade do sinal;9693,0;5;58,8;98;4228
Pós-pago;Masculino;Terrível;Siemens;Cumbuca;Tarifa menor;6384,0;9;99,4;92;4229
Pós-pago;Feminino;Mediana;Siemens;Nenhuma;Maior cobertura;5190,0;6;66,4;64;4230
Pós-pago;Masculino;Terrível;Samsung;Cumbuca;Maior cobertura;5790,0;5;57,2;73;4231
Pré-pago;Feminino;Sofrível;Ericsson;Escuridão;Maior cobertura;1978,0;1;30,52;67;4232
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;2379,0;5;58,8;62;4233
Pós-pago;Masculino;Mediana;Siemens;Nenhuma;Tarifa menor;3369,0;7;81,0;79;4234
Pós-pago;Masculino;Mediana;Siemens;Cumbuca;Tarifa menor;9618,0;7;82,4;85;4235
Pré-pago;Masculino;Mediana;Gradiente;Nenhuma;Maior cobertura;8349,0;6;67,2;72;4236
Pré-pago;Masculino;Sofrível;Motorola;Nenhuma;Maior cobertura;4374,0;4;49,4;79;4237
Pré-pago;Feminino;Confiável;Ericsson;Escuridão;Maior cobertura;1738,0;3;42,0;68;4238
Pré-pago;Feminino;Terrível;Siemens;Nenhuma;Maior cobertura;2997,0;4;49,0;67;4239
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;7821,0;4;54,4;99;4240
Pós-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;17067,0;5;60,4;101;4241
Pós-pago;Masculino;Mediana;Motorola;Nenhuma;Maior cobertura;2574,0;8;88,8;78;4242
Pós-pago;Feminino;Terrível;Motorola;Ferrocom;Qualidade do sinal;8967,0;3;38,6;90;4243
Pós-pago;Feminino;Mediana;Ericsson;Nenhuma;Qualidade do sinal;2247,0;6;70,2;69;4244
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1447,0;5;56,2;56;4245
Pré-pago;Masculino;Mediana;Motorola;Cumbuca;Maior cobertura;4815,0;3;36,0;74;4246
Pós-pago;Masculino;Mediana;Samsung;Cumbuca;Maior cobertura;1566,0;5;64,4;55;4247
Pós-pago;Feminino;Sofrível;Samsung;Ferrocom;Maior cobertura;7632,0;7;84,2;95;4248
Pós-pago;Masculino;Sofrível;Siemens;Nenhuma;Tarifa menor;25776,0;10;106,8;90;4249
Pós-pago;Feminino;Terrível;Siemens;Nenhuma;Tarifa menor;13917,0;6;74,6;98;4250
Pós-pago;Feminino;Terrível;Motorola;Cumbuca;Maior cobertura;5142,0;3;39,8;61;4251
Pós-pago;Masculino;Excelente;Ericsson;Nenhuma;Maior cobertura;3402,0;1;30,52;69;4252
Pré-pago;Feminino;Sofrível;Ericsson;Cumbuca;Maior cobertura;8757,0;5;63,8;74;4253
Pré-pago;Masculino;Sofrível;Siemens;Escuridão;Maior cobertura;3696,0;6;67,2;64;4254
Pós-pago;Feminino;Terrível;Samsung;Nenhuma;Tarifa menor;13824,0;8;92,6;100;4255
Pré-pago;Feminino;Terrível;Motorola;Cumbuca;Maior cobertura;4953,0;7;77,4;72;4256
Pós-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1104,0;3;36,6;76;4257
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Qualidade do sinal;5190,0;7;81,6;77;4258
Pré-pago;Feminino;Sofrível;Motorola;Nenhuma;Maior cobertura;2045,9999999999998;7;83,4;87;4259
Pós-pago;Feminino;Mediana;Siemens;Nenhuma;Qualidade do sinal;5337,0;2;68,0;92;4260
Pré-pago;Feminino;Mediana;Gradiente;Cumbuca;Maior cobertura;1273,0;6;69,6;56;4261
Pós-pago;Feminino;Mediana;Motorola;Nenhuma;Tarifa menor;15186,0;7;78,2;113;4262
Pós-pago;Feminino;Terrível;Siemens;Mortinho;Qualidade do sinal;2967,0;4;47,8;80;4263
Pós-pago;Masculino;Terrível;Motorola;Ferrocom;Tarifa menor;16530,0;6;67,0;84;4264
Pré-pago;Masculino;Sofrível;Gradiente;Ferrocom;Qualidade do sinal;11262,0;11;117,0;82;4265
Pré-pago;Feminino;Confiável;Motorola;Cumbuca;Maior cobertura;1119,0;7;77,0;52;4266
Pós-pago;Feminino;Terrível;Motorola;Nenhuma;Qualidade do sinal;5844,0;8;94,0;84;4267
Pós-pago;Masculino;Sofrível;Motorola;Nenhuma;Tarifa menor;10773,0;7;75,4;101;4268
Pós-pago;Feminino;Terrível;Samsung;Ferrocom;Maior cobertura;3546,0;3;37,8;93;4269
Pré-pago;Masculino;Excelente;Ericsson;Cumbuca;Maior cobertura;1104,0;5;58,6;56;4270
Pós-pago;Masculino;Sofrível;Siemens;Nenhuma;Tarifa menor;17949,0;6;70,8;93;4271
Pré-pago;Masculino;Mediana;Motorola;Ferrocom;Maior cobertura;6108,0;7;84,8;76;4272
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;18744,0;6;65,6;104;4273
Pré-pago;Feminino;Sofrível;Samsung;Nenhuma;Maior cobertura;4953,0;4;53,2;68;4274
Pré-pago;Masculino;Excelente;Gradiente;Nenhuma;Qualidade do sinal;9471,0;5;58,4;70;4275
Pós-pago;Feminino;Terrível;Motorola;Nenhuma;Qualidade do sinal;5739,0;3;44,4;92;4276
Pré-pago;Feminino;Mediana;Gradiente;Escuridão;Maior cobertura;3585,0;5;60,4;63;4277
Pré-pago;Feminino;Mediana;Motorola;Cumbuca;Maior cobertura;1380,0;2;30,52;73;4278
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;9546,0;7;79,0;98;4279
Pré-pago;Masculino;Terrível;Samsung;Mortinho;Qualidade do sinal;15390,0;4;48,6;89;4280
Pós-pago;Masculino;Mediana;Samsung;Nenhuma;Qualidade do sinal;9252,0;6;74,4;66;4281
Pré-pago;Feminino;Mediana;Gradiente;Cumbuca;Maior cobertura;2045,9999999999998;4;45,2;69;4282
Pós-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;21513,0;8;88,8;102;4283
Pós-pago;Feminino;Terrível;Motorola;Ferrocom;Qualidade do sinal;7632,0;8;85,4;90;4284
Pré-pago;Feminino;Sofrível;Siemens;Cumbuca;Maior cobertura;2601,0;5;57,8;77;4285
Pré-pago;Feminino;Mediana;Gradiente;Cumbuca;Maior cobertura;1566,0;4;51,6;54;4286
Pré-pago;Feminino;Terrível;Gradiente;Cumbuca;Qualidade do sinal;3333,0;6;67,0;76;4287
Pós-pago;Masculino;Terrível;Samsung;Escuridão;Qualidade do sinal;12543,0;7;80,4;88;4288
Pré-pago;Feminino;Mediana;Ericsson;Cumbuca;Maior cobertura;1626,0;3;44,0;68;4289
Pré-pago;Masculino;Confiável;Ericsson;Cumbuca;Maior cobertura;4548,0;9;97,6;61;4290
Pré-pago;Feminino;Terrível;Motorola;Ferrocom;Qualidade do sinal;4680,0;8;86,6;75;4291
Pós-pago;Masculino;Sofrível;Ericsson;Mortinho;Tarifa menor;8619,0;3;41,6;85;4292
Pós-pago;Masculino;Sofrível;Siemens;Mortinho;Tarifa menor;23319,0;5;59,4;324;4293
Pós-pago;Masculino;Sofrível;Motorola;Nenhuma;Tarifa menor;11763,0;5;60,0;84;4294
Pós-pago;Masculino;Sofrível;Gradiente;Ferrocom;Qualidade do sinal;4680,0;9;97,2;74;4295
Pré-pago;Masculino;Terrível;Ericsson;Cumbuca;Maior cobertura;5385,0;5;56,6;75;4296
Pós-pago;Feminino;Terrível;Motorola;Mortinho;Tarifa menor;11427,0;4;50,4;84;4297
Pré-pago;Feminino;Excelente;Samsung;Cumbuca;Maior cobertura;2574,0;5;57,4;57;4298
Pré-pago;Feminino;Sofrível;Ericsson;Ferrocom;Maior cobertura;3300,0;3;35,2;78;4299
Pré-pago;Feminino;Confiável;Ericsson;Nenhuma;Maior cobertura;1362,0;1;30,52;57;4300
Pós-pago;Masculino;Sofrível;Siemens;Ferrocom;Tarifa menor;8415,0;7;84,0;85;4301
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;4548,0;6;68,8;95;4302
Pré-pago;Masculino;Terrível;Siemens;Nenhuma;Maior cobertura;5844,0;1;30,52;59;4303
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1768,0;6;72,4;59;4304
Pré-pago;Masculino;Sofrível;Samsung;Cumbuca;Qualidade do sinal;4548,0;2;32,4;93;4305
Pós-pago;Masculino;Sofrível;Gradiente;Ferrocom;Qualidade do sinal;4635,0;6;72,8;76;4306
Pós-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;6162,0;3;44,2;76;4307
Pós-pago;Masculino;Sofrível;Motorola;Mortinho;Tarifa menor;14988,0;4;50,0;94;4308
Pré-pago;Masculino;Mediana;Samsung;Nenhuma;Qualidade do sinal;1197,0;5;60,8;82;4309
Pós-pago;Masculino;Terrível;Motorola;Cumbuca;Qualidade do sinal;4815,0;4;54,8;75;4310
Pré-pago;Masculino;Mediana;Motorola;Nenhuma;Maior cobertura;7443,0;2;30,52;93;4311
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;22017,0;10;110,4;96;4312
Pré-pago;Masculino;Confiável;Ericsson;Cumbuca;Maior cobertura;1074,0;6;69,8;64;4313
Pré-pago;Masculino;Sofrível;Samsung;Escuridão;Maior cobertura;5844,0;4;53,2;63;4314
Pós-pago;Feminino;Mediana;Gradiente;Nenhuma;Maior cobertura;2748,0;9;98,4;76;4315
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1816,0;5;59,0;40;4316
Pré-pago;Feminino;Confiável;Ericsson;Nenhuma;Maior cobertura;3030,0;4;51,0;66;4317
Pós-pago;Masculino;Terrível;Gradiente;Cumbuca;Tarifa menor;17835,0;8;88,6;100;4318
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Qualidade do sinal;7821,0;4;53,8;68;4319
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;1311,0;6;74,4;64;4320
Pós-pago;Masculino;Mediana;Motorola;Mortinho;Tarifa menor;9111,0;8;87,2;75;4321
Pré-pago;Masculino;Terrível;Motorola;Ferrocom;Maior cobertura;5190,0;4;49,8;87;4322
Pós-pago;Masculino;Excelente;Motorola;Nenhuma;Qualidade do sinal;2487,0;5;61,4;77;4323
Pré-pago;Masculino;Mediana;Ericsson;Cumbuca;Maior cobertura;1924,0;6;66,6;62;4324
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;26202,0;7;76,0;102;4325
Pré-pago;Feminino;Terrível;Gradiente;Nenhuma;Qualidade do sinal;2811,0;5;57,8;75;4326
Pré-pago;Masculino;Mediana;Siemens;Nenhuma;Maior cobertura;4860,0;6;67,4;80;4327
Pré-pago;Feminino;Excelente;Siemens;Ferrocom;Maior cobertura;3438,0;7;81,2;72;4328
Pós-pago;Feminino;Mediana;Siemens;Mortinho;Qualidade do sinal;6327,0;6;72,6;78;4329
Pós-pago;Masculino;Excelente;Gradiente;Cumbuca;Maior cobertura;4125,0;6;68,0;76;4330
Pós-pago;Masculino;Sofrível;Siemens;Nenhuma;Qualidade do sinal;8826,0;6;73,4;75;4331
Pós-pago;Feminino;Terrível;Siemens;Mortinho;Tarifa menor;11262,0;3;41,6;98;4332
Pós-pago;Masculino;Confiável;Motorola;Cumbuca;Qualidade do sinal;11592,0;5;60,0;73;4333
Pré-pago;Feminino;Excelente;Motorola;Cumbuca;Maior cobertura;1477,0;5;55,4;50;4334
Pós-pago;Masculino;Terrível;Ericsson;Mortinho;Maior cobertura;5586,0;5;58,4;73;4335
Pré-pago;Feminino;Terrível;Motorola;Nenhuma;Tarifa menor;7887,0;7;77,6;92;4336
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;4860,0;4;46,2;107;4337
Pré-pago;Feminino;Terrível;Samsung;Nenhuma;Maior cobertura;2811,0;5;63,0;61;4338
Pré-pago;Feminino;Confiável;Ericsson;Escuridão;Maior cobertura;1509,0;4;53,8;52;4339
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Qualidade do sinal;8082,000000000001;9;97,0;81;4340
Pré-pago;Feminino;Confiável;Gradiente;Nenhuma;Maior cobertura;1626,0;4;46,2;55;4341
Pré-pago;Masculino;Mediana;Motorola;Ferrocom;Tarifa menor;2718,0;5;56,8;78;4342
Pré-pago;Feminino;Sofrível;Samsung;Ferrocom;Maior cobertura;5094,0;3;39,8;69;4343
Pré-pago;Feminino;Mediana;Ericsson;Ferrocom;Maior cobertura;1089,0;5;60,2;58;4344
Pré-pago;Masculino;Sofrível;Ericsson;Ferrocom;Tarifa menor;3546,0;7;78,2;86;4345
Pré-pago;Masculino;Mediana;Motorola;Cumbuca;Maior cobertura;4167,0;3;38,8;64;4346
Pré-pago;Feminino;Mediana;Ericsson;Escuridão;Maior cobertura;1398,0;5;61,4;73;4347
Pós-pago;Masculino;Sofrível;Siemens;Cumbuca;Tarifa menor;8148,0;11;120,8;103;4348
Pré-pago;Masculino;Excelente;Motorola;Cumbuca;Maior cobertura;1731,0;1;30,52;72;4349
Pré-pago;Feminino;Confiável;Motorola;Cumbuca;Maior cobertura;2460,0;2;31,0;89;4350
Pós-pago;Feminino;Terrível;Motorola;Cumbuca;Maior cobertura;2433,0;5;62,0;93;4351
Pós-pago;Feminino;Terrível;Gradiente;Cumbuca;Maior cobertura;5586,0;4;45,6;83;4352
Pré-pago;Feminino;Terrível;Siemens;Nenhuma;Maior cobertura;4374,0;1;30,52;81;4353
Pós-pago;Feminino;Terrível;Siemens;Mortinho;Tarifa menor;8484,0;12;125,2;101;4354
Pré-pago;Feminino;Terrível;Siemens;Nenhuma;Maior cobertura;6957,0;3;44,8;78;4355
Pré-pago;Masculino;Sofrível;Siemens;Ferrocom;Maior cobertura;2811,0;5;55,6;81;4356
Pré-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;6957,0;6;71,8;96;4357
Pós-pago;Masculino;Excelente;Motorola;Ferrocom;Qualidade do sinal;2298,0;6;66,6;54;4358
Pré-pago;Masculino;Confiável;Ericsson;Ferrocom;Maior cobertura;3966,0;6;67,2;51;4359
Pré-pago;Masculino;Excelente;Motorola;Ferrocom;Qualidade do sinal;8826,0;3;42,0;85;4360
Pós-pago;Masculino;Sofrível;Gradiente;Nenhuma;Tarifa menor;15288,0;4;45,6;79;4361
Pré-pago;Feminino;Excelente;Gradiente;Cumbuca;Maior cobertura;1873,0;3;43,6;43;4362
Pré-pago;Feminino;Sofrível;Gradiente;Cumbuca;Maior cobertura;1900,0;5;62,6;65;4363
Pré-pago;Feminino;Mediana;Samsung;Nenhuma;Qualidade do sinal;4005,0;8;90,0;78;4364
Pós-pago;Masculino;Mediana;Motorola;Cumbuca;Maior cobertura;3402,0;2;30,52;80;4365
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Qualidade do sinal;2811,0;3;38,4;91;4366
Pós-pago;Feminino;Terrível;Siemens;Nenhuma;Qualidade do sinal;8484,0;6;72,4;67;4367
Pós-pago;Feminino;Mediana;Ericsson;Mortinho;Maior cobertura;2688,0;3;39,2;61;4368
Pré-pago;Masculino;Sofrível;Motorola;Nenhuma;Qualidade do sinal;2271,0;5;57,8;79;4369
Pré-pago;Masculino;Confiável;Ericsson;Nenhuma;Maior cobertura;5001,0;6;65,6;52;4370
Pré-pago;Masculino;Mediana;Ericsson;Ferrocom;Qualidade do sinal;6384,0;4;50,4;99;4371
Pré-pago;Masculino;Confiável;Ericsson;Cumbuca;Maior cobertura;1548,0;5;56,8;62;4372
Pré-pago;Masculino;Sofrível;Samsung;Mortinho;Qualidade do sinal;4125,0;9;104,6;86;4373
Pré-pago;Feminino;Sofrível;Gradiente;Ferrocom;Maior cobertura;1608,0;4;49,2;74;4374
Pré-pago;Feminino;Mediana;Ericsson;Cumbuca;Maior cobertura;3096,0;2;32,6;61;4375
